gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3197521239,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1020074096,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-11-29,29,11,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS1020074096,,,NA,CC_BY_4_0,,obsr156650,,,2025-07-04T13:40:46Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3197025806,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1019642219,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-11-28,28,11,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS1019642219,,,NA,CC_BY_4_0,,obsr685905,,,2025-07-04T13:39:08Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3196107078,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1038826651,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,2020-12-29,29,12,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS1038826651,,,NA,CC_BY_4_0,,obsr827241,,,2025-07-04T13:38:03Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3196051074,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAMERICA:OBS1028436465,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,2020-11-29,29,11,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD_CAMERICA,OBS1028436465,,,NA,CC_BY_4_0,,obsr1697935,,,2025-07-04T13:38:37Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3194290148,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1020137892,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-11-29,29,11,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS1020137892,,,NA,CC_BY_4_0,,obsr845150,,,2025-07-04T13:40:43Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3193083315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1016449461,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Sensoria,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.866223,-85.32652,NA,NA,NA,NA,NA,NA,2019-10-30,30,10,2019,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS1016449461,,,NA,CC_BY_4_0,,obsr1389880,,,2025-07-04T13:38:45Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3189815936,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS987209875,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-09-25,25,9,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS987209875,,,NA,CC_BY_4_0,,obsr1153827,,,2025-07-04T13:39:38Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3189349020,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS988014231,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-09-25,25,9,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS988014231,,,NA,CC_BY_4_0,,obsr1224200,,,2025-07-04T13:39:55Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3188890487,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS987541408,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-09-26,26,9,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS987541408,,,NA,CC_BY_4_0,,obsr421443,,,2025-07-04T13:39:32Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3188665289,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS953718386,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,1983-08-14,14,8,1983,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS953718386,,,NA,CC_BY_4_0,,obsr52592,,,2025-07-04T13:38:35Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3186369143,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1006955293,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Bosque eterno de los niños poco sol,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.337223,-84.719086,NA,NA,NA,NA,NA,NA,2018-03-13,13,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS1006955293,,,NA,CC_BY_4_0,,obsr1051668,,,2025-07-04T13:39:29Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3185908658,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS990039613,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-10-02,2,10,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS990039613,,,NA,CC_BY_4_0,,obsr841576,,,2025-07-04T13:39:21Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3185763749,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS987028462,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-09-25,25,9,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS987028462,,,NA,CC_BY_4_0,,obsr551482,,,2025-07-04T13:41:03Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3185456458,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS987854116,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-09-26,26,9,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS987854116,,,NA,CC_BY_4_0,,obsr1153827,,,2025-07-04T13:39:17Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3184707721,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS957865127,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Arenal Lodge,Alajuela,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.493414,-84.76716,NA,NA,NA,NA,NA,NA,2017-02-09,9,2,2017,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS957865127,,,NA,CC_BY_4_0,,obsr455354,,,2025-07-04T13:37:28Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3183092015,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS988008776,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-09-26,26,9,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS988008776,,,NA,CC_BY_4_0,,obsr1224200,,,2025-07-04T13:39:48Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3181419327,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS983727643,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Camino a la Reserva Alberto Manuel Brenes,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.230143,-84.550186,NA,NA,NA,NA,NA,NA,2020-09-18,18,9,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS983727643,,,NA,CC_BY_4_0,,obsr551482,,,2025-07-04T13:38:39Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3181198809,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS981788717,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Arenal Observatory Lodge,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.436984,-84.70968,NA,NA,NA,NA,NA,NA,2016-08-29,29,8,2016,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS981788717,,,NA,CC_BY_4_0,,obsr821411,,,2025-07-04T13:37:34Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3177076317,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS954364952,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,1996-12-29,29,12,1996,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS954364952,,,NA,CC_BY_4_0,,obsr1058661,,,2025-07-04T13:39:55Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3173305743,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS943772839,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,2010-01-25,25,1,2010,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS943772839,,,NA,CC_BY_4_0,,obsr1659276,,,2025-07-04T13:40:42Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3173209722,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS957838266,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Las Heliconias--Laguna Danta trail,Guanacaste,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.70563,-85.03512,NA,NA,NA,NA,NA,NA,2020-07-18,18,7,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS957838266,,,NA,CC_BY_4_0,,obsr754411,,,2025-07-04T13:40:16Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3172315330,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS943494620,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,2010-01-20,20,1,2010,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS943494620,,,NA,CC_BY_4_0,,obsr235683,,,2025-07-04T13:39:12Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3168385149,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS954342546,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Peñas Blancas Valley--Refugio Eladio,Alajuela,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.336536,-84.719696,NA,NA,NA,NA,NA,NA,1997-01-25,25,1,1997,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS954342546,,,NA,CC_BY_4_0,,obsr1058661,,,2025-07-04T13:40:48Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3164936250,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS949226904,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,1992-08-19,19,8,1992,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS949226904,,,NA,CC_BY_4_0,,obsr198137,,,2025-07-04T13:39:53Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3150914300,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS859389419,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Rainforest Adventures Braulio Carrillo,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.173658,-83.91337,NA,NA,NA,NA,NA,NA,2020-01-26,26,1,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS859389419,,,NA,CC_BY_4_0,,obsr225479,,,2025-07-04T13:40:14Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3149935020,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS861011033,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Celeste Mountain Lodge,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.718347,-85.02661,NA,NA,NA,NA,NA,NA,2020-02-07,7,2,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS861011033,,,NA,CC_BY_4_0,,obsr628291,,,2025-07-04T13:37:45Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3147514257,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS853939931,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,"Unnamed Road, Provincia de Alajuela, CR (10,866, -85,326)",Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.86641,-85.32627,NA,NA,NA,NA,NA,NA,2020-01-20,20,1,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS853939931,,,NA,CC_BY_4_0,,obsr1484771,,,2025-07-04T13:38:20Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3147130590,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS860450810,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,2020-02-05,5,2,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS860450810,,,NA,CC_BY_4_0,,obsr211340,,,2025-07-04T13:39:03Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3145910083,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS889567142,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Road to Tenorio National Park,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.71931,-85.01513,NA,NA,NA,NA,NA,NA,2020-04-05,5,4,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS889567142,,,NA,CC_BY_4_0,,obsr754411,,,2025-07-04T13:40:35Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3145779608,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS862159965,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Cerro Perdidos (300m-800m),Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431092,-84.65294,NA,NA,NA,NA,NA,NA,2020-02-08,8,2,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS862159965,,,NA,CC_BY_4_0,,obsr540781,,,2025-07-04T13:39:15Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3145757363,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS855772777,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-01-22,22,1,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS855772777,,,NA,CC_BY_4_0,,obsr835418,,,2025-07-04T13:38:19Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3145426801,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS846813063,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-01-04,4,1,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS846813063,,,NA,CC_BY_4_0,,obsr1013537,,,2025-07-04T13:38:15Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3143023396,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS863191023,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2020-02-11,11,2,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS863191023,,,NA,CC_BY_4_0,,obsr773695,,,2025-07-04T13:41:00Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3141984325,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS848384617,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Rainforest Adventures Braulio Carrillo,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.173658,-83.91337,NA,NA,NA,NA,NA,NA,2020-01-05,5,1,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS848384617,,,NA,CC_BY_4_0,,obsr360198,,,2025-07-04T13:39:05Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3141099826,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS877720249,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Bosque Eterno de Los Niños--Poco Sol,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.35013,-84.66691,NA,NA,NA,NA,NA,NA,2020-03-12,12,3,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS877720249,,,NA,CC_BY_4_0,,obsr550861,,,2025-07-04T13:39:35Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
3139796408,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS852224094,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Camino a la Reserva Alberto Manuel Brenes,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.230143,-84.550186,NA,NA,NA,NA,NA,NA,2020-01-16,16,1,2020,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS852224094,,,NA,CC_BY_4_0,,obsr915879,,,2025-07-04T13:38:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
